,ID,innings,total_run,Venue,batter1,batter2,batter3,batter4,batter5,bowler1,bowler2,bowler3,bowler4
1405,501270,2,38,"MA Chidambaram Stadium, Chepauk",KL Rahul,CH Gayle,NA,NA,NA,MJ McClenaghan,SL Malinga,JJ Bumrah,NA
1406,501269,1,36,Wankhede Stadium,NS Naik,CA Lynn,RV Uthappa,NA,NA,K Rabada,S Lamichhane,CH Morris,HV Patel
1407,501269,2,45,Wankhede Stadium,PP Shaw,S Dhawan,SS Iyer,NA,NA,M Prasidh Krishna,LH Ferguson,PP Chawla,AD Russell
1408,501268,1,59,Wankhede Stadium,JM Bairstow,DA Warner,NA,NA,NA,MM Ali,UT Yadav,YS Chahal,Mohammed Siraj
1409,501268,2,30,Wankhede Stadium,PA Patel,SO Hetmyer,V Kohli,AB de Villiers,MM Ali,B Kumar,Mohammad Nabi,Sandeep Sharma,NA
1410,501267,1,29,Eden Gardens,AT Rayudu,SR Watson,SK Raina,KM Jadhav,MS Dhoni,DS Kulkarni,JC Archer,BA Stokes,NA
1411,501267,2,45,Eden Gardens,AM Rahane,SV Samson,JC Buttler,RA Tripathi,SPD Smith,DL Chahar,SN Thakur,MJ Santner,NA
1412,501266,1,54,M Chinnaswamy Stadium,KL Rahul,MA Agarwal,SM Curran,SN Khan,NA,K Rabada,CH Morris,Avesh Khan,S Lamichhane
1413,501266,2,49,M Chinnaswamy Stadium,PP Shaw,SS Iyer,S Dhawan,NA,NA,R Ashwin,SM Curran,Mohammed Shami,GC Viljoen
1414,501264,1,48,Himachal Pradesh Cricket Association Stadium,V Kohli,PA Patel,NA,NA,NA,K Gowtham,DS Kulkarni,JC Archer,NA
1415,501264,2,55,Himachal Pradesh Cricket Association Stadium,AM Rahane,JC Buttler,NA,NA,NA,UT Yadav,Navdeep Saini,Mohammed Siraj,NA
1416,501263,1,40,Wankhede Stadium,Q de Kock,RG Sharma,SA Yadav,NA,NA,DL Chahar,SN Thakur,MM Sharma,NA
1417,501263,2,34,Wankhede Stadium,SR Watson,AT Rayudu,SK Raina,KM Jadhav,MS Dhoni,JP Behrendorff,SL Malinga,HH Pandya,NA
1418,501262,1,36,Dr DY Patil Sports Academy,PP Shaw,S Dhawan,SS Iyer,NA,NA,B Kumar,Mohammad Nabi,S Kaul,NA
1419,501262,2,62,Dr DY Patil Sports Academy,DA Warner,JM Bairstow,NA,NA,NA,S Lamichhane,AR Patel,CH Morris,K Rabada
1420,501261,1,53,"MA Chidambaram Stadium, Chepauk",PA Patel,V Kohli,NA,NA,NA,M Prasidh Krishna,PP Chawla,SP Narine,LH Ferguson
1421,501261,2,59,"MA Chidambaram Stadium, Chepauk",CA Lynn,SP Narine,RV Uthappa,NA,NA,TG Southee,Navdeep Saini,YS Chahal,NA
1422,501260,1,54,Himachal Pradesh Cricket Association Stadium,SR Watson,F du Plessis,NA,NA,NA,Mohammed Shami,R Ashwin,SM Curran,AJ Tye
1423,501260,2,46,Himachal Pradesh Cricket Association Stadium,KL Rahul,CH Gayle,MA Agarwal,SN Khan,NA,DL Chahar,Harbhajan Singh,SC Kuggeleijn,NA
1424,501259,1,30,Dr DY Patil Sports Academy,RG Sharma,Q de Kock,SA Yadav,Ishan Kishan,NA,B Kumar,Sandeep Sharma,Mohammad Nabi,NA
1425,501259,2,39,Dr DY Patil Sports Academy,DA Warner,JM Bairstow,V Shankar,MK Pandey,NA,JP Behrendorff,JJ Bumrah,RD Chahar,AS Joseph
1426,501258,1,40,Holkar Cricket Stadium,PA Patel,V Kohli,AB de Villiers,NA,NA,I Sharma,CH Morris,K Rabada,NA
1427,501258,2,53,Holkar Cricket Stadium,PP Shaw,S Dhawan,SS Iyer,NA,NA,TG Southee,Navdeep Saini,YS Chahal,NA
1428,501257,1,28,Himachal Pradesh Cricket Association Stadium,AM Rahane,SPD Smith,JC Buttler,NA,NA,PP Chawla,M Prasidh Krishna,SP Narine,NA
1429,501257,2,65,Himachal Pradesh Cricket Association Stadium,CA Lynn,SP Narine,NA,NA,NA,DS Kulkarni,K Gowtham,JC Archer,NA
1430,501256,1,27,Wankhede Stadium,DA Warner,JM Bairstow,V Shankar,NA,NA,AS Rajpoot,Mujeeb Ur Rahman,Mohammed Shami,NA
1431,501256,2,38,Wankhede Stadium,KL Rahul,CH Gayle,MA Agarwal,NA,NA,B Kumar,Sandeep Sharma,Rashid Khan,Mohammad Nabi
1432,501255,1,29,M Chinnaswamy Stadium,CA Lynn,SP Narine,RV Uthappa,N Rana,KD Karthik,DL Chahar,Harbhajan Singh,RA Jadeja,NA
1433,501255,2,40,M Chinnaswamy Stadium,SR Watson,F du Plessis,SK Raina,AT Rayudu,NA,PP Chawla,M Prasidh Krishna,SP Narine,NA
1434,501254,1,50,Holkar Cricket Stadium,KL Rahul,CH Gayle,NA,NA,NA,JP Behrendorff,JJ Bumrah,AS Joseph,NA
1435,501254,2,50,Holkar Cricket Stadium,Q de Kock,SD Lad,SA Yadav,NA,NA,AS Rajpoot,Mohammed Shami,GC Viljoen,NA
1436,501253,1,54,"MA Chidambaram Stadium, Chepauk",AM Rahane,JC Buttler,SV Samson,SPD Smith,RA Tripathi,DL Chahar,MJ Santner,SN Thakur,NA
1437,501253,2,24,"MA Chidambaram Stadium, Chepauk",SR Watson,SK Raina,F du Plessis,AT Rayudu,KM Jadhav,DS Kulkarni,JD Unadkat,JC Archer,NA
1438,501252,1,41,Sawai Mansingh Stadium,JL Denly,RV Uthappa,Shubman Gill,NA,NA,I Sharma,CH Morris,K Rabada,AR Patel
1439,501252,2,57,Sawai Mansingh Stadium,PP Shaw,S Dhawan,SS Iyer,RR Pant,NA,M Prasidh Krishna,LH Ferguson,AD Russell,NA
1440,501251,1,57,"Punjab Cricket Association Stadium, Mohali",RG Sharma,Q de Kock,NA,NA,NA,K Gowtham,DS Kulkarni,JC Archer,JD Unadkat
1441,501251,2,59,"Punjab Cricket Association Stadium, Mohali",AM Rahane,JC Buttler,NA,NA,NA,JP Behrendorff,AS Joseph,RD Chahar,JJ Bumrah
1442,501250,1,60,"Rajiv Gandhi International Stadium, Uppal",KL Rahul,CH Gayle,NA,NA,NA,UT Yadav,Navdeep Saini,Mohammed Siraj,NA
1443,501250,2,63,"Rajiv Gandhi International Stadium, Uppal",PA Patel,V Kohli,AB de Villiers,NA,NA,SM Curran,Mohammed Shami,R Ashwin,M Ashwin
1444,501249,1,49,Sawai Mansingh Stadium,CA Lynn,SP Narine,N Rana,NA,NA,DL Chahar,SN Thakur,MJ Santner,RA Jadeja
1445,501249,2,44,Sawai Mansingh Stadium,SR Watson,F du Plessis,SK Raina,AT Rayudu,NA,M Prasidh Krishna,HF Gurney,AD Russell,SP Narine
1446,501248,1,51,"Punjab Cricket Association Stadium, Mohali",PP Shaw,S Dhawan,C Munro,SS Iyer,NA,B Kumar,KK Ahmed,Sandeep Sharma,NA
1447,501248,2,40,"Punjab Cricket Association Stadium, Mohali",DA Warner,JM Bairstow,NA,NA,NA,I Sharma,K Rabada,CH Morris,NA
1448,501247,1,45,M Chinnaswamy Stadium,PA Patel,V Kohli,AB de Villiers,NA,NA,JP Behrendorff,SL Malinga,JJ Bumrah,NA
1449,501247,2,67,M Chinnaswamy Stadium,Q de Kock,RG Sharma,NA,NA,NA,UT Yadav,Navdeep Saini,Mohammed Siraj,YS Chahal
1450,501246,1,39,Wankhede Stadium,KL Rahul,CH Gayle,MA Agarwal,NA,NA,DS Kulkarni,JD Unadkat,JC Archer,NA
1451,501246,2,54,Wankhede Stadium,RA Tripathi,JC Buttler,SV Samson,NA,NA,Arshdeep Singh,Mujeeb Ur Rahman,NA,NA
1452,501245,1,41,Eden Gardens,SR Watson,F du Plessis,NA,NA,NA,B Kumar,KK Ahmed,Sandeep Sharma,NA
1453,501245,2,68,Eden Gardens,DA Warner,JM Bairstow,KS Williamson,NA,NA,DL Chahar,SN Thakur,Imran Tahir,NA
1454,501244,1,57,M Chinnaswamy Stadium,RG Sharma,Q de Kock,NA,NA,NA,I Sharma,K Rabada,CH Morris,KMA Paul
1455,501244,2,48,M Chinnaswamy Stadium,PP Shaw,S Dhawan,NA,NA,NA,HH Pandya,RD Chahar,SL Malinga,J Yadav
1456,501243,1,42,"Rajiv Gandhi International Stadium, Uppal",PA Patel,V Kohli,AD Nath,NA,NA,HF Gurney,SP Narine,M Prasidh Krishna,NA
1457,501243,2,37,"Rajiv Gandhi International Stadium, Uppal",CA Lynn,SP Narine,Shubman Gill,RV Uthappa,N Rana,DW Steyn,Navdeep Saini,Mohammed Siraj,NA
1458,501242,1,46,Nehru Stadium,Q de Kock,RG Sharma,SA Yadav,NA,NA,STR Binny,DS Kulkarni,S Gopal,JC Archer
1459,501242,2,60,Nehru Stadium,AM Rahane,SV Samson,SPD Smith,NA,NA,HH Pandya,KH Pandya,SL Malinga,RD Chahar
1460,501241,1,50,Dr DY Patil Sports Academy,KL Rahul,CH Gayle,MA Agarwal,DA Miller,NA,I Sharma,S Lamichhane,K Rabada,NA
1461,501241,2,60,Dr DY Patil Sports Academy,PP Shaw,S Dhawan,SS Iyer,NA,NA,Mohammed Shami,SM Curran,GC Viljoen,Harpreet Brar
1462,501240,1,61,"MA Chidambaram Stadium, Chepauk",CA Lynn,SP Narine,Shubman Gill,N Rana,NA,B Kumar,S Nadeem,KK Ahmed,Sandeep Sharma
1463,501240,2,72,"MA Chidambaram Stadium, Chepauk",DA Warner,JM Bairstow,NA,NA,NA,HF Gurney,Y Prithvi Raj,PP Chawla,SP Narine
1464,501239,1,49,"Rajiv Gandhi International Stadium, Uppal",PA Patel,V Kohli,AB de Villiers,NA,NA,DL Chahar,SN Thakur,NA,NA
1465,501239,2,32,"Rajiv Gandhi International Stadium, Uppal",SR Watson,F du Plessis,SK Raina,AT Rayudu,KM Jadhav,DW Steyn,Navdeep Saini,UT Yadav,NA
1466,501238,1,52,Feroz Shah Kotla,AM Rahane,SPD Smith,NA,NA,NA,I Sharma,K Rabada,AR Patel,NA
1467,501238,2,59,Feroz Shah Kotla,PP Shaw,S Dhawan,NA,NA,NA,STR Binny,DS Kulkarni,JD Unadkat,S Gopal
1468,501237,1,54,Wankhede Stadium,DA Warner,JM Bairstow,MK Pandey,NA,NA,DL Chahar,Harbhajan Singh,NA,NA
1469,501237,2,49,Wankhede Stadium,SR Watson,F du Plessis,SK Raina,NA,NA,B Kumar,KK Ahmed,Shakib Al Hasan,Sandeep Sharma
1470,501236,1,70,"MA Chidambaram Stadium, Chepauk",PA Patel,V Kohli,AB de Villiers,NA,NA,AS Rajpoot,Mohammed Shami,NA,NA
1471,501236,2,68,"MA Chidambaram Stadium, Chepauk",KL Rahul,CH Gayle,MA Agarwal,NA,NA,TG Southee,UT Yadav,Navdeep Saini,YS Chahal
1472,501235,1,32,Sawai Mansingh Stadium,CA Lynn,N Rana,Shubman Gill,KD Karthik,NA,VR Aaron,O Thomas,JC Archer,NA
1473,501235,2,55,Sawai Mansingh Stadium,AM Rahane,SV Samson,SPD Smith,NA,NA,CR Brathwaite,M Prasidh Krishna,AD Russell,"SP Narine'
 'Y Prithvi Raj"
1474,501234,1,45,Eden Gardens,RG Sharma,Q de Kock,E Lewis,NA,NA,DL Chahar,Harbhajan Singh,NA,NA
1475,501234,2,40,Eden Gardens,M Vijay,SR Watson,SK Raina,AT Rayudu,KM Jadhav,SL Malinga,KH Pandya,HH Pandya,JJ Bumrah
1476,501233,1,51,Nehru Stadium,DA Warner,KS Williamson,MK Pandey,NA,NA,VR Aaron,O Thomas,S Gopal,JD Unadkat
1477,501233,2,60,Nehru Stadium,AM Rahane,LS Livingstone,NA,NA,NA,B Kumar,Shakib Al Hasan,Rashid Khan,KK Ahmed
1478,501232,1,59,M Chinnaswamy Stadium,PP Shaw,S Dhawan,SS Iyer,NA,NA,UT Yadav,Washington Sundar,YS Chahal,Navdeep Saini
1479,501232,2,64,M Chinnaswamy Stadium,PA Patel,V Kohli,AB de Villiers,NA,NA,I Sharma,AR Patel,S Lamichhane,K Rabada
1480,501231,1,50,Sawai Mansingh Stadium,Shubman Gill,CA Lynn,NA,NA,NA,BB Sran,KH Pandya,SL Malinga,JJ Bumrah
1481,501231,2,41,Sawai Mansingh Stadium,Q de Kock,RG Sharma,E Lewis,SA Yadav,NA,S Sandeep Warrier,SP Narine,HF Gurney,NA
1482,501230,1,77,Feroz Shah Kotla,DA Warner,WP Saha,NA,NA,NA,Arshdeep Singh,Mujeeb Ur Rahman,Mohammed Shami,R Ashwin
1483,501230,2,44,Feroz Shah Kotla,KL Rahul,CH Gayle,MA Agarwal,NA,NA,KK Ahmed,B Kumar,Sandeep Sharma,Rashid Khan
1484,501229,1,62,Nehru Stadium,V Kohli,AB de Villiers,MP Stoinis,H Klaasen,"Gurkeerat Singh'
 'PA Patel",VR Aaron,S Gopal,R Parag,JD Unadkat
1485,501229,2,41,Nehru Stadium,SV Samson,LS Livingstone,NA,NA,NA,UT Yadav,Navdeep Saini,K Khejroliya,YS Chahal
1486,501228,1,27,Dr DY Patil Sports Academy,F du Plessis,SR Watson,SK Raina,NA,NA,TA Boult,J Suchith,CH Morris,AR Patel
1487,501228,2,59,Dr DY Patil Sports Academy,PP Shaw,SS Iyer,S Dhawan,RR Pant,NA,DL Chahar,Harbhajan Singh,NA,NA
1488,501227,1,44,Feroz Shah Kotla,RG Sharma,Q de Kock,SA Yadav,NA,NA,B Kumar,KK Ahmed,Mohammad Nabi,Rashid Khan
1489,501227,2,59,Feroz Shah Kotla,WP Saha,MJ Guptill,MK Pandey,KS Williamson,NA,BB Sran,SL Malinga,JJ Bumrah,NA
1490,501226,1,41,"MA Chidambaram Stadium, Chepauk",CH Gayle,KL Rahul,MA Agarwal,N Pooran,NA,S Sandeep Warrier,HF Gurney,SP Narine,NA
1491,501226,2,62,"MA Chidambaram Stadium, Chepauk",Shubman Gill,CA Lynn,NA,NA,NA,Mohammed Shami,Arshdeep Singh,R Ashwin,AJ Tye
1492,501225,1,30,Sawai Mansingh Stadium,AM Rahane,LS Livingstone,SV Samson,MK Lomror,S Gopal,TA Boult,I Sharma,AR Patel,NA
1493,501225,2,46,Sawai Mansingh Stadium,PP Shaw,S Dhawan,RR Pant,SS Iyer,NA,K Gowtham,VR Aaron,O Thomas,IS Sodhi
1494,501224,1,52,"Rajiv Gandhi International Stadium, Uppal",WP Saha,MJ Guptill,MK Pandey,NA,NA,UT Yadav,Navdeep Saini,YS Chahal,NA
1495,501224,2,49,"Rajiv Gandhi International Stadium, Uppal",PA Patel,V Kohli,AB de Villiers,SO Hetmyer,Gurkeerat Singh,B Kumar,KK Ahmed,Rashid Khan,NA
1496,501223,1,42,Feroz Shah Kotla,F du Plessis,SR Watson,SK Raina,NA,NA,Harpreet Brar,Mohammed Shami,SM Curran,R Ashwin
1497,501223,2,68,Feroz Shah Kotla,KL Rahul,CH Gayle,NA,NA,NA,DL Chahar,Harbhajan Singh,DJ Bravo,NA
1498,501222,1,49,Eden Gardens,Shubman Gill,CA Lynn,NA,NA,NA,MJ McClenaghan,KH Pandya,SL Malinga,JJ Bumrah
1499,501222,2,46,Eden Gardens,Q de Kock,RG Sharma,NA,NA,NA,S Sandeep Warrier,HF Gurney,AD Russell,SP Narine
1500,501221,1,32,Wankhede Stadium,F du Plessis,SR Watson,SK Raina,M Vijay,NA,SL Malinga,KH Pandya,RD Chahar,J Yadav
1501,501221,2,44,Wankhede Stadium,RG Sharma,SA Yadav,Q de Kock,Ishan Kishan,NA,DL Chahar,Harbhajan Singh,NA,NA
1502,501220,1,54,"Punjab Cricket Association Stadium, Mohali",WP Saha,MJ Guptill,MK Pandey,NA,NA,TA Boult,I Sharma,AR Patel,NA
1503,501220,2,55,"Punjab Cricket Association Stadium, Mohali",PP Shaw,S Dhawan,NA,NA,NA,B Kumar,Mohammad Nabi,KK Ahmed,Rashid Khan
1504,501219,1,41,Eden Gardens,PP Shaw,S Dhawan,C Munro,SS Iyer,NA,DL Chahar,SN Thakur,Harbhajan Singh,NA
1505,501219,2,42,Eden Gardens,F du Plessis,SR Watson,NA,NA,NA,TA Boult,I Sharma,AR Patel,NA
1506,501218,1,45,Wankhede Stadium,Q de Kock,RG Sharma,SA Yadav,Ishan Kishan,NA,DL Chahar,SN Thakur,Harbhajan Singh,NA
1507,501218,2,53,Wankhede Stadium,F du Plessis,SR Watson,SK Raina,NA,NA,MJ McClenaghan,KH Pandya,SL Malinga,JJ Bumrah
1508,501216,1,51,Feroz Shah Kotla,RG Sharma,Q de Kock,SA Yadav,SS Tiwary,NA,DL Chahar,SM Curran,L Ngidi,PP Chawla
1509,501216,2,37,Feroz Shah Kotla,M Vijay,SR Watson,F du Plessis,AT Rayudu,NA,TA Boult,JL Pattinson,JJ Bumrah,NA
1510,501215,1,23,Nehru Stadium,PP Shaw,S Dhawan,SO Hetmyer,SS Iyer,RR Pant,SS Cottrell,Mohammed Shami,CJ Jordan,NA
1511,501215,2,35,Nehru Stadium,KL Rahul,MA Agarwal,KK Nair,N Pooran,GJ Maxwell,A Nortje,MM Sharma,K Rabada,R Ashwin
1512,501214,1,17,Eden Gardens,Shubman Gill,RA Tripathi,N Rana,T Banton,"KD Karthik'
 'EJG Morgan",CH Morris,Mohammed Siraj,Navdeep Saini,NA
1513,501214,2,44,Eden Gardens,D Padikkal,AJ Finch,NA,NA,NA,PJ Cummins,M Prasidh Krishna,CV Varun,NA
1514,501213,1,48,Dr DY Patil Sports Academy,RG Sharma,Q de Kock,SA Yadav,Ishan Kishan,NA,Sandeep Sharma,JO Holder,S Nadeem,NA
1515,501213,2,56,Dr DY Patil Sports Academy,DA Warner,WP Saha,NA,NA,NA,DS Kulkarni,NM Coulter-Nile,JL Pattinson,RD Chahar
1516,501212,1,54,"Rajiv Gandhi International Stadium, Uppal",YBK Jaiswal,SPD Smith,SV Samson,NA,NA,DL Chahar,SM Curran,L Ngidi,NA
1517,501212,2,53,"Rajiv Gandhi International Stadium, Uppal",M Vijay,SR Watson,NA,NA,NA,JD Unadkat,JC Archer,S Gopal,TK Curran
1518,501211,1,36,"MA Chidambaram Stadium, Chepauk",Shubman Gill,N Rana,RA Tripathi,KD Karthik,NA,TU Deshpande,A Nortje,K Rabada,AR Patel
1519,501211,2,36,"MA Chidambaram Stadium, Chepauk",AM Rahane,SS Iyer,S Dhawan,RR Pant,NA,PJ Cummins,M Prasidh Krishna,KL Nagarkoti,NA
1520,501210,1,47,Wankhede Stadium,KL Rahul,Mandeep Singh,CH Gayle,NA,NA,Sandeep Sharma,KK Ahmed,JO Holder,NA
1521,501210,2,52,Wankhede Stadium,DA Warner,JM Bairstow,NA,NA,NA,Mohammed Shami,Arshdeep Singh,M Ashwin,NA
1522,501209,1,54,Sawai Mansingh Stadium,JR Philippe,D Padikkal,NA,NA,NA,TA Boult,JJ Bumrah,KH Pandya,JL Pattinson
1523,501209,2,45,Sawai Mansingh Stadium,Q de Kock,Ishan Kishan,SA Yadav,NA,NA,CH Morris,DW Steyn,Washington Sundar,Mohammed Siraj
1524,501208,1,51,"Rajiv Gandhi International Stadium, Uppal",PP Shaw,S Dhawan,SS Iyer,RR Pant,MP Stoinis,VR Aaron,JC Archer,Kartik Tyagi,AJ Tye
1525,501208,2,41,"Rajiv Gandhi International Stadium, Uppal",YBK Jaiswal,JC Buttler,SPD Smith,NA,NA,K Rabada,A Nortje,R Ashwin,HV Patel
1526,501207,1,52,Dr DY Patil Sports Academy,RA Tripathi,Shubman Gill,N Rana,NA,NA,DL Chahar,SM Curran,SN Thakur,NA
1527,501207,2,54,Dr DY Patil Sports Academy,SR Watson,F du Plessis,AT Rayudu,NA,NA,PJ Cummins,Shivam Mavi,NA,NA
1528,501206,1,30,"Punjab Cricket Association Stadium, Mohali",JR Philippe,D Padikkal,V Kohli,AB de Villiers,NA,Sandeep Sharma,JO Holder,T Natarajan,NA
1529,501206,2,58,"Punjab Cricket Association Stadium, Mohali",DA Warner,WP Saha,MK Pandey,NA,NA,CH Morris,Washington Sundar,Navdeep Saini,Mohammed Siraj
1530,501205,1,41,M Chinnaswamy Stadium,Q de Kock,SA Yadav,RG Sharma,Ishan Kishan,NA,SS Cottrell,Mohammed Shami,Ravi Bishnoi,K Gowtham
1531,501205,2,41,M Chinnaswamy Stadium,KL Rahul,MA Agarwal,KK Nair,N Pooran,NA,TA Boult,JL Pattinson,KH Pandya,JJ Bumrah
1532,501204,1,42,Sawai Mansingh Stadium,Shubman Gill,SP Narine,N Rana,NA,NA,JC Archer,AS Rajpoot,JD Unadkat,TK Curran
1533,501204,2,39,Sawai Mansingh Stadium,JC Buttler,SPD Smith,SV Samson,RV Uthappa,NA,SP Narine,PJ Cummins,Shivam Mavi,NA
1534,501203,1,40,Eden Gardens,JR Philippe,D Padikkal,V Kohli,NA,NA,DR Sams,R Ashwin,A Nortje,K Rabada
1535,501203,2,53,Eden Gardens,PP Shaw,S Dhawan,AM Rahane,NA,NA,CH Morris,Mohammed Siraj,Washington Sundar,I Udana
1536,501202,1,53,Dr DY Patil Sports Academy,KL Rahul,MA Agarwal,CH Gayle,NA,NA,DL Chahar,SM Curran,SN Thakur,L Ngidi
1537,501202,2,57,Dr DY Patil Sports Academy,RD Gaikwad,F du Plessis,NA,NA,NA,JDS Neesham,Mohammed Shami,CJ Jordan,Ravi Bishnoi
1538,501201,1,26,Feroz Shah Kotla,DA Warner,JM Bairstow,MK Pandey,NA,NA,JC Archer,S Gopal,Kartik Tyagi,JD Unadkat
1539,501201,2,36,Feroz Shah Kotla,BA Stokes,JC Buttler,SPD Smith,RV Uthappa,SV Samson,Sandeep Sharma,KK Ahmed,T Natarajan,NA
1540,501200,1,59,Nehru Stadium,Q de Kock,RG Sharma,SA Yadav,NA,NA,S Sandeep Warrier,Shivam Mavi,PJ Cummins,SP Narine
1541,501200,2,33,Nehru Stadium,Shubman Gill,SP Narine,KD Karthik,N Rana,NA,TA Boult,JL Pattinson,JJ Bumrah,RD Chahar
1542,501199,1,39,"Rajiv Gandhi International Stadium, Uppal",SM Curran,F du Plessis,SR Watson,NA,NA,TU Deshpande,K Rabada,AR Patel,A Nortje
1543,501199,2,41,"Rajiv Gandhi International Stadium, Uppal",PP Shaw,AM Rahane,S Dhawan,SS Iyer,NA,DL Chahar,SM Curran,SN Thakur,NA
1544,501198,1,50,"MA Chidambaram Stadium, Chepauk",KL Rahul,MA Agarwal,NA,NA,NA,UT Yadav,DW Steyn,Navdeep Saini,NA
1545,501198,2,40,"MA Chidambaram Stadium, Chepauk",D Padikkal,AJ Finch,JR Philippe,V Kohli,AB de Villiers,SS Cottrell,Mohammed Shami,Ravi Bishnoi,NA
1546,419165,1,57,Dr DY Patil Sports Academy,Q de Kock,RG Sharma,SA Yadav,NA,NA,AS Rajpoot,S Gopal,JC Archer,Kartik Tyagi
1547,419165,2,31,Dr DY Patil Sports Academy,YBK Jaiswal,SPD Smith,JC Buttler,SV Samson,MK Lomror,TA Boult,JJ Bumrah,JL Pattinson,NA
1548,419164,1,48,Dr DY Patil Sports Academy,Shubman Gill,RA Tripathi,NA,NA,NA,Sandeep Sharma,Basil Thampi,T Natarajan,NA
1549,419164,2,58,Dr DY Patil Sports Academy,JM Bairstow,KS Williamson,NA,NA,NA,PJ Cummins,Shivam Mavi,CV Varun,AD Russell
1550,419163,1,46,Dr DY Patil Sports Academy,KL Rahul,MA Agarwal,NA,NA,NA,DL Chahar,SM Curran,SN Thakur,NA
1551,419163,2,60,Dr DY Patil Sports Academy,SR Watson,F du Plessis,NA,NA,NA,SS Cottrell,Mohammed Shami,Harpreet Brar,CJ Jordan
1552,419162,1,38,Dr DY Patil Sports Academy,JC Buttler,SPD Smith,SV Samson,RV Uthappa,MK Lomror,I Udana,Washington Sundar,Navdeep Saini,YS Chahal
1553,419162,2,50,Dr DY Patil Sports Academy,D Padikkal,AJ Finch,V Kohli,NA,NA,JC Archer,JD Unadkat,S Gopal,TK Curran
1554,419161,1,57,Eden Gardens,PP Shaw,S Dhawan,NA,NA,NA,PJ Cummins,Shivam Mavi,CV Varun,SP Narine
1555,419161,2,59,Eden Gardens,Shubman Gill,SP Narine,N Rana,NA,NA,K Rabada,A Nortje,R Ashwin,MP Stoinis
1556,419160,1,42,Feroz Shah Kotla,DA Warner,JM Bairstow,MK Pandey,NA,NA,DL Chahar,SM Curran,SN Thakur,NA
1557,419160,2,36,Feroz Shah Kotla,F du Plessis,SR Watson,AT Rayudu,KM Jadhav,NA,B Kumar,KK Ahmed,T Natarajan,NA
1558,419159,1,43,Himachal Pradesh Cricket Association Stadium,RG Sharma,Q de Kock,SA Yadav,Ishan Kishan,KH Pandya,GJ Maxwell,Mohammed Shami,Arshdeep Singh,NA
1559,419159,2,51,Himachal Pradesh Cricket Association Stadium,KL Rahul,MA Agarwal,CH Gayle,NA,NA,TA Boult,KH Pandya,JJ Bumrah,NM Coulter-Nile
1560,419158,1,47,Eden Gardens,RV Uthappa,BA Stokes,SV Samson,NA,NA,Sandeep Sharma,JO Holder,V Shankar,NA
1561,419158,2,58,Eden Gardens,DA Warner,MK Pandey,JM Bairstow,V Shankar,NA,JC Archer,AS Rajpoot,Kartik Tyagi,BA Stokes
1562,419157,1,63,M Chinnaswamy Stadium,PP Shaw,S Dhawan,NA,NA,NA,I Udana,Washington Sundar,Navdeep Saini,YS Chahal
1563,419157,2,43,M Chinnaswamy Stadium,D Padikkal,AJ Finch,V Kohli,AB de Villiers,NA,K Rabada,A Nortje,R Ashwin,AR Patel
1564,419156,1,54,Himachal Pradesh Cricket Association Stadium,Shubman Gill,N Rana,RA Tripathi,KD Karthik,EJG Morgan,GJ Maxwell,Mohammed Shami,Arshdeep Singh,NA
1565,419156,2,36,Himachal Pradesh Cricket Association Stadium,KL Rahul,Mandeep Singh,NA,NA,NA,PJ Cummins,M Prasidh Krishna,CV Varun,NA
1566,419155,1,24,"MA Chidambaram Stadium, Chepauk",RD Gaikwad,AT Rayudu,F du Plessis,N Jagadeesan,"MS Dhoni'
 'RA Jadeja",TA Boult,JJ Bumrah,KH Pandya,NA
1567,419155,2,52,"MA Chidambaram Stadium, Chepauk",Q de Kock,Ishan Kishan,NA,NA,NA,DL Chahar,JR Hazlewood,Imran Tahir,NA
1568,419154,1,52,Sawai Mansingh Stadium,RV Uthappa,BA Stokes,SV Samson,NA,NA,Washington Sundar,CH Morris,I Udana,Navdeep Saini
1569,419154,2,47,Sawai Mansingh Stadium,D Padikkal,AJ Finch,V Kohli,NA,NA,JC Archer,S Gopal,Kartik Tyagi,JD Unadkat
1570,419153,1,25,"MA Chidambaram Stadium, Chepauk",RA Tripathi,Shubman Gill,N Rana,EJG Morgan,NA,Mohammed Shami,Arshdeep Singh,CJ Jordan,NA
1571,419153,2,47,"MA Chidambaram Stadium, Chepauk",KL Rahul,MA Agarwal,NA,NA,NA,PJ Cummins,M Prasidh Krishna,KL Nagarkoti,NA
1572,419152,1,77,Brabourne Stadium,DA Warner,WP Saha,NA,NA,NA,A Nortje,K Rabada,R Ashwin,AR Patel
1573,419152,2,54,Brabourne Stadium,AM Rahane,S Dhawan,MP Stoinis,SO Hetmyer,NA,Sandeep Sharma,S Nadeem,JO Holder,NA
1574,419151,1,36,"Vidarbha Cricket Association Stadium, Jamtha",D Padikkal,AJ Finch,V Kohli,NA,NA,DL Chahar,SM Curran,SN Thakur,NA
1575,419151,2,26,"Vidarbha Cricket Association Stadium, Jamtha",SR Watson,F du Plessis,AT Rayudu,N Jagadeesan,NA,CH Morris,Navdeep Saini,I Udana,Washington Sundar
1576,419150,1,33,Sawai Mansingh Stadium,RA Tripathi,Shubman Gill,N Rana,KD Karthik,NA,TA Boult,NM Coulter-Nile,JJ Bumrah,KH Pandya
